timestamp,open,high,low,close,volume,log_return,candle_range,candle_body,ema21,ema_slope,price_to_ema,atr14,atr_ratio,rsi14,hour,minute,future_return,label
2025-11-06 09:15:00,22474.84,22476.13,22470.68,22473.73,2098,-8.321172337829109e-05,5.450000000000728,1.110000000000582,22473.73,0.0,0.0,5.450000000000728,1.2368163274639905,50.0,9,15,-0.0005713337305378596,HOLD
2025-11-06 09:20:00,22473.73,22476.89,22470.32,22471.86,1474,-8.321172337829109e-05,6.569999999999709,1.8699999999989814,22473.559999999998,-7.5643873981290355e-06,-7.564444618468613e-05,5.5993333333339255,1.2368163274639905,0.0,9,20,-0.0003764708395299632,HOLD
2025-11-06 09:25:00,22471.86,22477.12,22470.93,22476.2,4285,0.00019311178340004895,6.18999999999869,4.3400000000001455,22473.799999999996,1.067921593178589e-05,0.00010679101887545173,5.678088888889228,1.2368163274639905,72.81064757858208,9,25,-0.0006495759959425085,HOLD
2025-11-06 09:30:00,22476.2,22479.65,22459.77,22460.89,652,-0.0006813970638674115,19.88000000000102,15.31000000000131,22472.62636363636,-5.222242627578311e-05,-0.0005222515359998292,7.5716770370374675,1.2368163274639905,18.369552948939486,9,30,7.123493325522645e-05,HOLD
2025-11-06 09:35:00,22460.89,22465.22,22458.07,22463.4,26862,0.00011174355800000296,7.150000000001455,2.5100000000020373,22471.78760330578,-3.732364508735042e-05,-0.00037325038193869453,7.515453432099333,1.2368163274639905,28.484805222224864,9,35,-0.0001446797902365793,HOLD
2025-11-06 09:40:00,22463.4,22463.54,22458.75,22461.6,1317,-8.013355596955377e-05,4.790000000000873,1.8000000000029104,22470.86145755071,-4.1213710783472024e-05,-0.00041215409423467353,7.152059641152872,1.2368163274639905,25.83574283176931,9,40,-0.0004411974213769376,HOLD
2025-11-06 09:45:00,22461.6,22464.79,22460.85,22462.49,1210,3.962239413723007e-05,3.9400000000023283,0.8900000000030559,22470.10041595519,-3.386793145243594e-05,-0.0003386907852793719,6.7237850223328,1.2368163274639905,29.572432486652346,9,45,-0.001178854169773813,HOLD
2025-11-06 09:50:00,22462.49,22463.69,22456.45,22460.15,2921,-0.00010417909553475064,7.239999999997963,2.3400000000001455,22469.195832686535,-4.025719742717371e-05,-0.0004025881813435328,6.792613686021489,1.2368163274639905,25.65158193228085,9,50,-0.0010137955445533864,HOLD
2025-11-06 09:55:00,22460.15,22461.8,22449.25,22451.69,4077,-0.00037673807619841395,12.549999999999272,8.460000000002765,22467.604393351397,-7.082760535748189e-05,-0.0007083262226260656,7.56026519455186,1.2368163274639905,16.516483376308955,9,55,-0.0008934739433867911,HOLD
2025-11-06 10:00:00,22451.69,22454.35,22435.62,22436.01,9024,-0.000698632393184204,18.729999999999563,15.680000000000291,22464.732175773996,-0.00012783817656381036,-0.0012785452125252394,9.049563168611554,1.2368163274639905,9.375881723098033,10,0,-0.000824121579549919,HOLD
2025-11-06 10:05:00,22436.01,22437.62,22435.41,22437.38,324,6.106068654186626e-05,2.209999999999127,1.3700000000026193,22462.245614339994,-0.00011068733936137054,-0.0011069959240459504,8.137621412796564,1.2368163274639905,13.160791183312256,10,5,-0.0006671901977860495,HOLD
2025-11-06 10:10:00,22437.38,22438.31,22429.51,22431.63,4991,-0.00025630162249962933,8.80000000000291,5.75,22459.46237667272,-0.00012390736505418776,-0.0012392271999185356,8.225938557757411,1.2368163274639905,10.946722903177516,10,10,-0.0005211391236393803,HOLD
2025-11-06 10:15:00,22431.63,22432.27,22416.75,22417.52,1079,-0.0006292204184710356,15.520000000000437,14.110000000000582,22455.649433338836,-0.00016977001808571313,-0.0016979884483869778,9.198480083389814,1.2368163274639905,7.414776237278872,10,15,4.193148929942936e-05,HOLD
2025-11-06 10:20:00,22417.52,22424.48,22415.66,22422.41,846,0.00021810917275670163,8.819999999999709,4.889999999999418,22452.62766667167,-0.00013456598866745662,-0.001345840991098135,9.148016072271133,1.2368163274639905,17.995113163198212,10,20,0.0003077278490581925,HOLD
2025-11-06 10:25:00,22422.41,22423.08,22417.99,22419.94,1452,-0.00011016371811465443,5.0900000000001455,2.470000000001164,22449.65606061061,-0.0001323500351573248,-0.0013236755400788391,8.606947262635002,1.2368163274639905,16.871425539080278,10,25,0.00018733323996400486,HOLD
2025-11-06 10:30:00,22419.94,22422.15,22416.06,22418.46,10084,-6.601484444299073e-05,6.0900000000001455,1.4799999999995634,22446.820055100554,-0.0001263273478400162,-0.0012634330845500141,8.271354294283688,1.2368163274639905,16.173193971388343,10,30,0.0008118309643034838,HOLD
2025-11-06 10:35:00,22418.46,22429.45,22416.45,22429.31,5127,0.00048385907311276704,13.0,10.850000000002183,22445.228231909594,-7.09153094760051e-05,-0.0007092033881376247,8.901840388379195,1.2368163274639905,37.909612956247436,10,35,0.00022113921471489384,HOLD
2025-11-06 10:40:00,22429.31,22430.03,22421.07,22424.14,2824,-0.0002305285333858298,8.959999999999127,5.170000000001892,22443.311119917813,-8.541289809904651e-05,-0.0008542019408535051,8.909595003261852,1.2368163274639905,33.17938451511627,10,40,0.0005792864297138323,HOLD
2025-11-06 10:45:00,22424.14,22441.9,22422.5,22436.66,3396,0.0005581710680620283,19.400000000001455,12.520000000000437,22442.706472652557,-2.6941090021215253e-05,-0.00026941815863090746,10.3083156694938,1.2368163274639905,50.45384268941891,10,45,-0.00015822319364822146,HOLD
2025-11-06 10:50:00,22436.66,22436.85,22430.29,22434.27,2144,-0.00010652776763310979,6.559999999997672,2.389999999999418,22441.939520593234,-3.41737775815254e-05,-0.00034174945468490314,9.808540246894315,1.2368163274639905,47.73566159463978,10,50,0.0001314952525757196,HOLD
2025-11-06 10:55:00,22434.27,22440.08,22433.23,22437.13,886,0.00012747540767058657,6.850000000002183,2.860000000000582,22441.502291448392,-1.9482680828075694e-05,-0.00019483060410163677,9.414068213975364,1.158130314711272,51.3542957095404,10,55,-0.00011275951959999198,HOLD
2025-11-06 11:00:00,22437.13,22438.96,22432.45,22433.11,1346,-0.00017918335229570904,6.509999999998399,4.020000000000437,22440.739355862177,-3.399663606773462e-05,-0.0003399779187838181,9.026859118778436,1.0875662963835424,46.16981484769913,11,0,0.00015958554119333002,HOLD
2025-11-06 11:05:00,22433.11,22437.41,22431.18,22437.22,1039,0.00018319455245791264,6.229999999999563,4.110000000000582,22440.41941442016,-1.4257170271592123e-05,-0.00014257373541348706,8.65394456960792,1.0242752257411472,51.89845095636631,11,5,-0.00017381832508667205,HOLD
2025-11-06 11:10:00,22437.22,22438.0,22431.67,22434.6,4647,-0.00011677707759477464,6.330000000001746,2.6200000000026193,22439.8903767456,-2.3575213314530608e-05,-0.00023575769118211465,8.344085293660429,0.9831066185483955,48.13091941787245,11,10,8.691931213400395e-05,HOLD
2025-11-06 11:15:00,22434.6,22436.7,22434.13,22436.69,356,9.315533391230727e-05,2.569999999999709,2.0900000000001455,22439.599433405092,-1.2965452844126979e-05,-0.0001296562094937892,7.574207254505667,0.8920902180308786,51.3796485051378,11,15,-3.253599349994918e-05,HOLD
2025-11-06 11:20:00,22436.69,22437.37,22431.72,22433.32,2340,-0.00015021168955998707,5.649999999997817,3.3699999999989814,22439.02857582281,-2.5439740311661296e-05,-0.0002544038750840194,7.317646287237954,0.8610328369036404,46.017271622174114,11,20,0.0009958401163983055,HOLD
2025-11-06 11:25:00,22433.32,22440.33,22432.97,22436.55,4386,0.00014397189051712538,7.360000000000582,3.2299999999995634,22438.803250748006,-1.00416590692598e-05,-0.00010041759905043968,7.323293448939638,0.858668730358421,51.60329245264928,11,25,0.0004350044904408712,HOLD
2025-11-06 11:30:00,22436.55,22440.39,22435.9,22435.96,3262,-2.6296723764026654e-05,4.489999999997963,0.5900000000001455,22438.544773407277,-1.151921240361009e-05,-0.00011519345097377176,6.945520989080748,0.8136448833716813,50.501873349666994,11,30,0.0001372796171861257,HOLD
2025-11-06 11:35:00,22435.96,22456.05,22435.35,22455.66,2829,0.0008776694298215849,20.700000000000728,19.700000000000728,22440.100703097523,6.934182701945346e-05,0.0006933701906395306,8.77945152387008,1.0211912849845506,72.83775151166188,11,35,4.007898231450646e-05,HOLD
2025-11-06 11:40:00,22455.66,22457.95,22444.81,22446.31,9764,-0.0004164628026403736,13.139999999999418,9.349999999998545,22440.665184634112,2.515503580213796e-05,0.00025154403042182416,9.360857987353992,1.0868505327892586,58.40477470163337,11,40,0.00027710568017624837,HOLD
2025-11-06 11:45:00,22446.31,22449.12,22436.24,22439.04,7188,-0.00032393643197937586,12.87999999999738,7.270000000000437,22440.517440576466,-6.583764626810762e-06,-6.58380797313729e-05,9.830076922373111,1.1302249173981525,49.58908690535837,11,45,0.000770086420809335,HOLD
2025-11-06 11:50:00,22439.04,22458.54,22437.91,22456.56,3461,0.0007804774137934931,20.63000000000102,17.520000000000437,22441.975855069515,6.499023460171394e-05,0.0006498601114568459,11.270066666056833,1.2735030214139138,64.49225351511078,11,50,-0.0001251304741243242,HOLD
2025-11-06 11:55:00,22456.56,22459.66,22452.4,22452.53,605,-0.00017947368832543382,7.259999999998399,4.030000000002474,22442.93532279047,4.2753264113182254e-05,0.0004275143634970835,10.735391110582375,1.202642289905366,59.80007454019133,11,55,0.0005197632516247275,HOLD
2025-11-06 12:00:00,22452.53,22458.16,22449.43,22456.32,920,0.0001687863309346656,8.729999999999563,3.790000000000873,22444.152111627696,5.421700948327057e-05,0.0005421407015862023,10.468005629171333,1.1640813653901507,62.74160424641365,12,0,0.0006296668376652992,HOLD
2025-11-06 12:05:00,22456.32,22457.95,22451.29,22453.75,4193,-0.00011445094620454205,6.6599999999998545,2.569999999999709,22445.024646934267,3.887584178863257e-05,0.00038874330516391886,9.960271545281802,1.0993471398519679,59.34404560978234,12,5,0.0008497467015533555,HOLD
2025-11-06 12:10:00,22453.75,22467.42,22453.38,22464.2,4402,0.00046529283676274207,14.039999999997235,10.450000000000728,22446.767860849333,7.766593899938279e-05,0.0007765990746966267,10.50423533924386,1.145273522576138,67.58062749132318,12,10,0.0004669652157653914,HOLD
2025-11-06 12:15:00,22464.2,22472.93,22461.56,22470.46,6521,0.00027862679012132034,11.369999999998981,6.259999999998399,22448.921691681215,9.595282693841689e-05,0.0009594362087674835,10.619670627344544,1.1471169614559265,71.56276438398747,12,15,0.0003569130315979052,HOLD
2025-11-06 12:20:00,22470.46,22473.34,22469.77,22472.83,1074,0.00010546624433589792,3.569999999999709,2.3700000000026193,22451.09517425565,9.681901893943134e-05,0.0009680964592442276,9.679714543698566,1.0412537310286387,73.01094009052846,12,20,0.0005317532326813978,HOLD
2025-11-06 12:25:00,22472.83,22475.28,22471.41,22474.69,48955,8.27631869814577e-05,3.8699999999989814,1.859999999996944,22453.240158414228,9.554029065972358e-05,0.0009553116358456126,8.905085937871956,0.9652111427278074,74.20068684958572,12,25,0.0005957812988746092,HOLD
2025-11-06 12:30:00,22474.69,22480.87,22473.38,22478.48,690,0.00016861992197570252,7.489999999997963,3.790000000000873,22455.534689467477,0.00010219153391943792,0.001021810918770294,8.71640781282209,0.9503856452890848,76.62350258379213,12,30,0.0001588185678034204,HOLD
2025-11-06 12:35:00,22478.48,22487.1,22476.84,22484.78,12645,0.0002802287930736802,10.2599999999984,6.299999999999272,22458.19335406134,0.00011839685096037833,0.0011838283480558598,8.922220104445598,0.9754417624054594,80.19142026357227,12,35,0.0,HOLD
2025-11-06 12:40:00,22484.78,22489.73,22480.99,22488.08,2063,0.00014675517660757938,8.739999999997963,3.3000000000029104,22460.910321873944,0.00012097891267437433,0.0012096427854750846,8.897924090519247,0.9734716543451949,81.8643927018698,12,40,0.0003704184616917239,HOLD
2025-11-06 12:45:00,22488.08,22489.86,22480.42,22482.05,2655,-0.000268178012211266,9.440000000002328,6.030000000002474,22462.832110794494,8.556148851535106e-05,0.0008555416837341401,8.970200878450324,0.9796842050294866,69.4903592908849,12,45,0.0003335994715785162,HOLD
2025-11-06 12:50:00,22482.05,22485.33,22480.4,22484.78,3039,0.0001214228356035487,4.930000000000291,2.7299999999995634,22464.827373449538,8.882507090834935e-05,0.000888171817159833,8.43150742799032,0.9204111795263914,71.72311423103223,12,50,0.0004660930638413774,HOLD
2025-11-06 12:55:00,22484.78,22496.94,22479.34,22496.41,7619,0.000517105050317837,17.599999999998545,11.630000000001019,22467.69852131776,0.0001278063623857406,0.0012779003000684686,9.653973104258084,1.042030741749496,79.20394585120107,12,55,-0.0005894273797463212,HOLD
2025-11-06 13:00:00,22496.41,22498.55,22488.59,22489.55,2131,-0.000304984046274595,9.959999999999127,6.860000000000582,22469.685019379784,8.841573426576765e-05,0.000884079176147079,9.69477669035689,1.0331801893841468,67.1187316821665,13,0,-0.0007278936217042231,HOLD
2025-11-06 13:05:00,22489.55,22496.21,22489.41,22495.26,836,0.0002538634721661169,6.799999999999272,5.709999999999127,22472.010017617984,0.00010347266711541181,0.0010346196163042443,9.308806464975875,0.9816611668455973,71.32140221846957,13,5,-0.0009268619255788924,HOLD
2025-11-06 13:10:00,22495.26,22496.16,22481.43,22483.15,4109,-0.0005384805862464032,14.729999999999563,12.109999999996944,22473.022743289075,4.506609200949363e-05,0.0004506406114839212,10.031632269645701,1.0409482068444669,54.32871215500796,13,10,-0.00018903045169382793,HOLD
2025-11-06 13:15:00,22483.15,22483.49,22472.41,22473.18,791,-0.000443541550809482,11.080000000001746,9.970000000001164,22473.037039353705,6.361433793067306e-07,6.361429745638247e-06,10.171414633693175,1.0478851575501769,44.301887599089916,13,15,-7.965049895031218e-05,HOLD
2025-11-06 13:20:00,22473.18,22474.53,22470.89,22474.41,5098,5.47304093636359e-05,3.639999999999418,1.2299999999995634,22473.161853957914,5.553971365257482e-06,5.5539405189097835e-05,9.300559349200674,0.9584651232100447,45.72772464774282,13,20,0.0012374073446199674,HOLD
2025-11-06 13:25:00,22474.41,22481.06,22472.3,22478.9,377,0.00019976282124415404,8.760000000002037,4.490000000001601,22473.683503598106,2.3212116015525197e-05,0.00023211577225690228,9.228484769307522,0.95399474051189,51.0100544286919,13,25,0.0012691902183825654,HOLD
2025-11-06 13:30:00,22478.9,22479.93,22470.37,22471.39,6454,-0.00033414690182775045,9.56000000000131,7.510000000002037,22473.475003271007,-9.277532410978395e-06,-9.277618484482275e-05,9.272686800066694,0.9685635358610867,42.94352574884161,13,30,0.0015192651633921805,HOLD
2025-11-06 13:35:00,22471.39,22503.36,22469.12,22502.22,12469,0.0013710264677128155,34.2400000000016,30.830000000001746,22476.088184791824,0.00011627848031681154,0.001162649612037825,12.601661893391348,1.3035803698353563,67.37864253509997,13,35,-0.0005168378942167484,HOLD
2025-11-06 13:40:00,22502.22,22508.06,22500.7,22507.43,935,0.00023150591143318182,7.360000000000582,5.209999999999127,22478.93744071984,0.00012676831949542944,0.001267522513254793,11.902773640939248,1.222213761254428,69.89279725360673,13,40,-0.00036076975469878647,HOLD
2025-11-06 13:45:00,22507.43,22508.4,22505.37,22505.53,95988,-8.442013149681164e-05,3.030000000002474,1.9000000000014552,22481.354946108946,0.00010754535864876402,0.0010753379388832585,10.719737155481013,1.0964605662399107,67.69733816782812,13,45,-3.510248370053315e-05,HOLD
2025-11-06 13:50:00,22505.53,22506.9,22487.37,22490.59,1468,-0.0006640572808948108,19.530000000002474,14.93999999999869,22482.19449646268,3.734429511670356e-05,0.0003734290057246792,11.894438868083874,1.2080252659822326,52.68294259880804,13,50,0.00039749957648949064,HOLD
2025-11-06 13:55:00,22490.59,22499.43,22488.44,22499.31,1019,0.0003876425646287548,10.9900000000016,8.720000000001164,22483.750451329706,6.920831804357874e-05,0.0006920352858379442,11.773847019006238,1.1888100374359467,58.83201572789947,13,55,7.600233073801199e-05,HOLD
2025-11-06 14:00:00,22499.31,22506.2,22498.87,22504.74,3191,0.00024131161645901626,7.330000000001746,5.430000000000291,22485.658592117914,8.48675487810091e-05,0.0008486034689141331,11.181334083138974,1.1204893885550062,62.34773572498888,14,0,-0.0002061787872245091,HOLD
2025-11-06 14:05:00,22504.74,22509.03,22498.26,22499.53,142,-0.00023153358662532055,10.770000000000437,5.210000000002765,22486.919629198102,5.608183878735851e-05,0.0005607869379105068,11.126489538720504,1.1027196438872275,56.962219034531174,14,5,-9.333528300359273e-05,HOLD
2025-11-06 14:10:00,22499.53,22502.34,22497.82,22501.02,907,6.622141287358324e-05,4.520000000000437,1.4900000000016007,22488.20148108918,5.70043346184157e-05,0.0005700108530954928,10.245624266891161,1.0077823811789768,58.15496265385271,14,10,-1.5554850402388354e-05,HOLD
2025-11-06 14:15:00,22501.02,22502.03,22498.37,22500.1,492,-4.088787124094341e-05,3.6599999999998545,0.9200000000018917,22489.283164626526,4.8100046518007034e-05,0.00048097733014840216,9.367541031305652,0.919398552411772,57.02895304798745,14,15,0.00039244270025484695,HOLD
2025-11-06 14:20:00,22500.1,22501.05,22496.12,22497.43,42115,-0.00011867318064483903,4.930000000000291,2.6699999999982538,22490.023786024114,3.293219228761579e-05,0.0003293110779405417,8.775868893798272,0.8618437669210756,53.55648152634404,14,20,0.00025958520595459333,HOLD
2025-11-06 14:25:00,22497.43,22503.19,22495.59,22500.67,71914,0.00014400608050558022,7.599999999998545,3.2399999999979627,22490.991623658283,4.3034086730120436e-05,0.00043032234877249387,8.619086374624976,0.8479086303613531,57.20501107484022,14,25,9.421941657739019e-05,HOLD
2025-11-06 14:30:00,22500.67,22511.97,22499.7,22508.93,19937,0.00036703281489861624,12.270000000000437,8.260000000002037,22492.622385143895,7.250731816976774e-05,0.0007250206123976533,9.10587485800837,0.8928351914367918,65.23804935726781,14,30,-0.0007161602084150287,HOLD
2025-11-06 14:35:00,22508.93,22509.81,22501.72,22503.27,742,-0.0002514873758594212,8.090000000000146,5.6599999999998545,22493.590350130813,4.303477693001767e-05,0.00043032925017816304,8.970424876940607,0.8825116532252016,56.807144838709554,14,35,-0.0004186058292862116,HOLD
2025-11-06 14:40:00,22503.27,22509.75,22500.74,22502.79,2040,-2.133046083205158e-05,9.0099999999984,0.47999999999956344,22494.426681937104,3.718089434689986e-05,0.000371795119793461,8.97570156001498,0.8861652607273157,56.097744620300794,14,40,-0.0003937289553873624,HOLD
2025-11-06 14:45:00,22502.79,22506.05,22489.95,22492.81,1540,-0.0004435989369473749,16.099999999998545,9.979999999999563,22494.279710851915,-6.533666639607638e-06,-6.533709328793158e-05,9.925608018679455,0.9769742047381659,43.1657650664387,14,45,-0.00016360783734892248,HOLD
2025-11-06 14:50:00,22492.81,22496.74,22489.93,22493.85,17064,4.623592861458497e-05,6.81000000000131,1.0399999999972351,22494.240646229013,-1.7366469788893113e-06,-1.7366499948101577e-05,9.510193616189037,0.9384935174116222,44.69863794765793,14,50,2.578482563020401e-05,HOLD
2025-11-06 14:55:00,22493.85,22495.9,22492.93,22493.93,4018,3.556521348824545e-06,2.970000000001164,0.08000000000174623,22494.21240566274,-1.2554576398482453e-06,-1.2554592161206912e-05,8.638167800697321,0.8589375662657207,44.83070610023804,14,55,-0.0006721813395880183,HOLD
2025-11-06 15:00:00,22493.93,22494.07,22488.36,22489.13,3534,-0.00021341367253434204,5.709999999999127,4.799999999999272,22493.750368784305,-2.0540255871281943e-05,-0.00020540677781843986,8.247745427270896,0.824431206320824,38.4702728592613,15,0,-0.0006803286743417569,HOLD
2025-11-06 15:05:00,22489.13,22497.6,22486.66,22494.43,73097,0.00023564164439287104,10.93999999999869,5.299999999999272,22493.812153440278,2.746747650439474e-06,2.74674010571907e-05,8.606712703634603,0.8629948043626844,47.88956665488284,15,5,-0.0006134852050040385,HOLD
